Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stage7,Stage8,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Slew7,Slew8,Ileak,MaxI,EndTime
811,1,1,1,1,163,21,1,8,1000,2.8653e-11,0.689738,0.0014,0.0014,0.0014,0.0014,0.1390676,0.018396,0.0014,2.61e-05,1.889e-02,2.360e-09
9,1,1,1,1,268,718,1,8,1000,2.8653e-11,0.0081984,0.0014,0.0014,0.0014,0.0014,0.22829660000000002,0.6107066,0.0014,2.61e-05,1.764e-02,2.492e-09
337,1,1,1,1,30,1,628,8,1000,2.8653e-11,0.2869328,0.0014,0.0014,0.0014,0.0014,0.0260442,0.0014,0.5342246,2.61e-05,1.693e-02,2.381e-09
466,1,1,1,5,1,1,524,8,1000,2.8653e-11,0.396557,0.0014,0.0014,0.0014,0.0047992,0.0014,0.0014,0.4458454,2.61e-05,1.778e-02,2.337e-09
183,1,1,1,1,778,1,34,8,1000,2.8653e-11,0.15606360000000002,0.0014,0.0014,0.0014,0.0014,0.6616945999999999,0.0014,0.029443399999999998,2.61e-05,1.700e-02,2.455e-09
1,97,15,1,1,1,883,1,8,1000,2.8653e-11,0.0014,0.08298080000000001,0.0132972,0.0014,0.0014,0.0014,0.7509236,0.0014,2.61e-05,1.644e-02,2.592e-09
1,1,1,119,39,1,1,837,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.1016764,0.0336924,0.0014,0.0014,0.7118328,2.61e-05,1.670e-02,2.592e-09
1,571,1,1,1,14,410,1,8,1000,2.8653e-11,0.0014,0.485786,0.0014,0.0014,0.0014,0.0124474,0.34896819999999995,0.0014,2.61e-05,1.922e-02,2.342e-09
554,437,4,1,1,1,1,1,8,1000,2.8653e-11,0.47133939999999996,0.3719128,0.0039494,0.0014,0.0014,0.0014,0.0014,0.0014,2.61e-05,2.000e-02,2.240e-09
1,805,1,1,159,31,1,1,8,1000,2.8653e-11,0.0014,0.6846392,0.0014,0.0014,0.13566840000000002,0.026893999999999998,0.0014,0.0014,2.61e-05,1.879e-02,2.383e-09
640,1,1,1,1,3,352,1,8,1000,2.8653e-11,0.5444222,0.0014,0.0014,0.0014,0.0014,0.0030995999999999997,0.2996798,0.0014,2.61e-05,1.925e-02,2.319e-09
1,2,1,1,1,42,951,1,8,1000,2.8653e-11,0.0014,0.0022498,0.0014,0.0014,0.0014,0.0362418,0.8087099999999999,0.0014,2.61e-05,1.681e-02,2.682e-09
1,91,1,2,1,902,1,1,8,1000,2.8653e-11,0.0014,0.077882,0.0014,0.0022498,0.0014,0.7670698,0.0014,0.0014,2.61e-05,1.669e-02,2.585e-09
357,1,1,1,1,1,632,6,8,1000,2.8653e-11,0.3039288,0.0014,0.0014,0.0014,0.0014,0.0014,0.5376238,0.0056489999999999995,2.61e-05,1.729e-02,2.371e-09
1,1,1,110,1,868,1,17,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.09402820000000002,0.0014,0.7381766000000001,0.0014,0.014996800000000001,2.61e-05,1.697e-02,2.564e-09
1,1,1,1,1,14,85,896,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0014,0.0124474,0.0727832,0.7619710000000001,2.61e-05,1.690e-02,2.663e-09
1,1,318,24,653,1,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.2707866,0.0209454,0.5554696,0.0014,0.0014,0.0014,2.61e-05,1.806e-02,2.373e-09
1,801,1,1,160,1,34,1,8,1000,2.8653e-11,0.0014,0.6812400000000001,0.0014,0.0014,0.1365182,0.0014,0.029443399999999998,0.0014,2.61e-05,1.885e-02,2.382e-09
39,1,1,1,1,1,697,259,8,1000,2.8653e-11,0.0336924,0.0014,0.0014,0.0014,0.0014,0.0014,0.5928608,0.22064840000000002,2.61e-05,1.925e-02,2.477e-09
1,1,194,1,1,1,14,787,8,1000,2.8653e-11,0.0014,0.0014,0.16541140000000001,0.0014,0.0014,0.0014,0.0124474,0.6693428,2.61e-05,1.673e-02,2.527e-09
1,16,254,1,1,725,1,1,8,1000,2.8653e-11,0.0014,0.014147,0.21639940000000002,0.0014,0.0014,0.6166552,0.0014,0.0014,2.61e-05,1.715e-02,2.430e-09
1,41,116,1,1,1,1,838,8,1000,2.8653e-11,0.0014,0.035392,0.099127,0.0014,0.0014,0.0014,0.0014,0.7126825999999999,2.61e-05,1.654e-02,2.564e-09
1,222,1,1,16,1,757,1,8,1000,2.8653e-11,0.0014,0.1892058,0.0014,0.0014,0.014147,0.0014,0.6438488,0.0014,2.61e-05,1.664e-02,2.471e-09
1,1,1,19,475,501,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0166964,0.4042052,0.42629999999999996,0.0014,0.0014,2.61e-05,1.950e-02,2.393e-09
1,1,922,2,1,1,71,1,8,1000,2.8653e-11,0.0014,0.0014,0.7840658,0.0022498,0.0014,0.0014,0.060885999999999996,0.0014,2.61e-05,1.750e-02,2.505e-09
1,1,1,56,1,1,932,7,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.048138999999999994,0.0014,0.0014,0.7925638,0.006498799999999999,2.61e-05,1.680e-02,2.654e-09
14,582,1,1,1,399,1,1,8,1000,2.8653e-11,0.0124474,0.49513379999999996,0.0014,0.0014,0.0014,0.3396204,0.0014,0.0014,2.61e-05,1.942e-02,2.330e-09
1,711,1,29,255,1,1,1,8,1000,2.8653e-11,0.0014,0.6047579999999999,0.0014,0.0251944,0.2172492,0.0014,0.0014,0.0014,2.61e-05,1.968e-02,2.332e-09
1,672,1,1,1,321,1,2,8,1000,2.8653e-11,0.0014,0.5716157999999999,0.0014,0.0014,0.0014,0.27333599999999997,0.0014,0.0022498,2.61e-05,1.969e-02,2.334e-09
1,528,1,3,464,1,1,1,8,1000,2.8653e-11,0.0014,0.4492446,0.0014,0.0030995999999999997,0.39485739999999997,0.0014,0.0014,0.0014,2.61e-05,1.942e-02,2.319e-09
1,1,1,645,1,1,336,14,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.5486712,0.0014,0.0014,0.286083,0.0124474,2.61e-05,1.990e-02,2.398e-09
1,1,1,27,558,410,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0234948,0.47473859999999996,0.34896819999999995,0.0014,0.0014,2.61e-05,1.999e-02,2.388e-09
1,739,1,2,1,1,254,1,8,1000,2.8653e-11,0.0014,0.6285523999999999,0.0014,0.0022498,0.0014,0.0014,0.21639940000000002,0.0014,2.61e-05,1.940e-02,2.366e-09
824,1,16,1,1,1,1,155,8,1000,2.8653e-11,0.7007854,0.0014,0.014147,0.0014,0.0014,0.0014,0.0014,0.1322692,2.61e-05,1.876e-02,2.385e-09
713,1,264,1,1,1,18,1,8,1000,2.8653e-11,0.6064575999999999,0.0014,0.2248974,0.0014,0.0014,0.0014,0.015846600000000002,0.0014,2.61e-05,1.968e-02,2.290e-09
191,1,1,1,1,7,1,797,8,1000,2.8653e-11,0.162862,0.0014,0.0014,0.0014,0.0014,0.006498799999999999,0.0014,0.6778407999999999,2.61e-05,1.632e-02,2.524e-09
1,8,1,784,1,1,1,203,8,1000,2.8653e-11,0.0014,0.007348599999999999,0.0014,0.6667934,0.0014,0.0014,0.0014,0.1730596,2.61e-05,1.900e-02,2.460e-09
668,7,1,1,1,1,1,320,8,1000,2.8653e-11,0.5682166,0.006498799999999999,0.0014,0.0014,0.0014,0.0014,0.0014,0.2724862,2.61e-05,1.904e-02,2.330e-09
1,1,1,803,1,29,1,163,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.6829396,0.0014,0.0251944,0.0014,0.1390676,2.61e-05,1.882e-02,2.471e-09
1,331,1,662,1,1,1,2,8,1000,2.8653e-11,0.0014,0.28183400000000003,0.0014,0.5631178,0.0014,0.0014,0.0014,0.0022498,2.61e-05,1.795e-02,2.330e-09
167,1,7,821,1,1,1,1,8,1000,2.8653e-11,0.1424668,0.0014,0.006498799999999999,0.698236,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.678e-02,2.433e-09
1,149,1,1,835,11,1,1,8,1000,2.8653e-11,0.0014,0.12717040000000002,0.0014,0.0014,0.7101332,0.009898,0.0014,0.0014,2.61e-05,1.687e-02,2.483e-09
1,12,612,1,1,1,1,371,8,1000,2.8653e-11,0.0014,0.0107478,0.5206278,0.0014,0.0014,0.0014,0.0014,0.315826,2.61e-05,1.935e-02,2.382e-09
22,556,1,417,1,1,1,1,8,1000,2.8653e-11,0.0192458,0.473039,0.0014,0.3549168,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.976e-02,2.293e-09
170,1,1,1,1,1,9,816,8,1000,2.8653e-11,0.1450162,0.0014,0.0014,0.0014,0.0014,0.0014,0.0081984,0.693987,2.61e-05,1.637e-02,2.544e-09
1,1,884,90,21,1,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.7517733999999999,0.07703220000000001,0.018396,0.0014,0.0014,0.0014,2.61e-05,1.774e-02,2.462e-09
1,38,38,1,1,1,919,1,8,1000,2.8653e-11,0.0014,0.0328426,0.0328426,0.0014,0.0014,0.0014,0.7815164,0.0014,2.61e-05,1.665e-02,2.641e-09
890,1,1,84,1,1,21,1,8,1000,2.8653e-11,0.7568722,0.0014,0.0014,0.07193340000000001,0.0014,0.0014,0.018396,0.0014,2.61e-05,1.776e-02,2.408e-09
1,1,1,421,1,28,1,546,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.35831599999999997,0.0014,0.0243446,0.0014,0.464541,2.61e-05,1.843e-02,2.403e-09
1,16,450,529,1,1,1,1,8,1000,2.8653e-11,0.0014,0.014147,0.3829602,0.45009439999999995,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.938e-02,2.311e-09
1,28,161,1,1,1,806,1,8,1000,2.8653e-11,0.0014,0.0243446,0.137368,0.0014,0.0014,0.0014,0.685489,0.0014,2.61e-05,1.663e-02,2.520e-09
1,1,1,1,6,719,270,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0056489999999999995,0.6115564,0.2299962,0.0014,2.61e-05,1.942e-02,2.473e-09
1,1,749,1,1,207,39,1,8,1000,2.8653e-11,0.0014,0.0014,0.6370504,0.0014,0.0014,0.1764588,0.0336924,0.0014,2.61e-05,1.944e-02,2.390e-09
1,1,1,185,1,806,1,4,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.15776320000000002,0.0014,0.685489,0.0014,0.0039494,2.61e-05,1.716e-02,2.491e-09
1,1,1,30,1,789,176,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0260442,0.0014,0.6710423999999999,0.150115,0.0014,2.61e-05,1.849e-02,2.508e-09
1,28,1,1,692,275,1,1,8,1000,2.8653e-11,0.0014,0.0243446,0.0014,0.0014,0.5886118,0.23424520000000001,0.0014,0.0014,2.61e-05,1.949e-02,2.424e-09
1,41,721,1,1,1,1,233,8,1000,2.8653e-11,0.0014,0.035392,0.613256,0.0014,0.0014,0.0014,0.0014,0.19855360000000002,2.61e-05,1.930e-02,2.395e-09
15,1,1,639,1,1,1,341,8,1000,2.8653e-11,0.0132972,0.0014,0.0014,0.5435724000000001,0.0014,0.0014,0.0014,0.290332,2.61e-05,1.958e-02,2.408e-09
1,40,1,1,452,1,503,1,8,1000,2.8653e-11,0.0014,0.0345422,0.0014,0.0014,0.3846598,0.0014,0.4279996,0.0014,2.61e-05,1.918e-02,2.394e-09
958,29,1,1,8,1,1,1,8,1000,2.8653e-11,0.8146586,0.0251944,0.0014,0.0014,0.007348599999999999,0.0014,0.0014,0.0014,2.61e-05,1.711e-02,2.457e-09
1,1,1,819,1,174,1,2,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.6965363999999999,0.0014,0.1484154,0.0014,0.0022498,2.61e-05,1.853e-02,2.465e-09
26,332,1,1,1,1,637,1,8,1000,2.8653e-11,0.022645,0.2826838,0.0014,0.0014,0.0014,0.0014,0.5418728,0.0014,2.61e-05,1.728e-02,2.372e-09
1,1,133,1,43,1,1,819,8,1000,2.8653e-11,0.0014,0.0014,0.1135736,0.0014,0.0370916,0.0014,0.0014,0.6965363999999999,2.61e-05,1.664e-02,2.561e-09
1,283,1,1,1,706,6,1,8,1000,2.8653e-11,0.0014,0.2410436,0.0014,0.0014,0.0014,0.6005090000000001,0.0056489999999999995,0.0014,2.61e-05,1.716e-02,2.404e-09
1,1,538,431,1,26,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.4577426,0.366814,0.0014,0.022645,0.0014,0.0014,2.61e-05,2.013e-02,2.301e-09
11,1,882,1,1,1,1,102,8,1000,2.8653e-11,0.009898,0.0014,0.7500738,0.0014,0.0014,0.0014,0.0014,0.08722980000000001,2.61e-05,1.790e-02,2.488e-09
1,1,499,1,1,1,23,473,8,1000,2.8653e-11,0.0014,0.0014,0.4246004,0.0014,0.0014,0.0014,0.020095599999999998,0.40250559999999996,2.61e-05,1.878e-02,2.381e-09
33,750,1,1,212,1,1,1,8,1000,2.8653e-11,0.0285936,0.6379001999999999,0.0014,0.0014,0.1807078,0.0014,0.0014,0.0014,2.61e-05,1.914e-02,2.354e-09
630,1,341,1,24,1,1,1,8,1000,2.8653e-11,0.5359242,0.0014,0.290332,0.0014,0.0209454,0.0014,0.0014,0.0014,2.61e-05,2.012e-02,2.267e-09
1,1,1,1,430,4,561,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.3659642,0.0039494,0.477288,0.0014,2.61e-05,1.891e-02,2.424e-09
1,278,1,707,1,1,1,10,8,1000,2.8653e-11,0.0014,0.2367946,0.0014,0.6013588,0.0014,0.0014,0.0014,0.0090482,2.61e-05,1.766e-02,2.352e-09
1,1,1,119,1,843,1,33,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.1016764,0.0014,0.7169316,0.0014,0.0285936,2.61e-05,1.722e-02,2.532e-09
677,1,298,1,1,20,1,1,8,1000,2.8653e-11,0.5758648,0.0014,0.25379060000000003,0.0014,0.0014,0.017546199999999998,0.0014,0.0014,2.61e-05,1.993e-02,2.277e-09
1,1,943,1,1,8,1,44,8,1000,2.8653e-11,0.0014,0.0014,0.8019116000000001,0.0014,0.0014,0.007348599999999999,0.0014,0.0379414,2.61e-05,1.726e-02,2.534e-09
394,562,1,39,1,1,1,1,8,1000,2.8653e-11,0.3353714,0.4781378,0.0014,0.0336924,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.943e-02,2.242e-09
1,1,1,1,146,815,34,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.12462100000000001,0.6931372,0.029443399999999998,0.0014,2.61e-05,1.737e-02,2.521e-09
29,964,1,1,1,2,1,1,8,1000,2.8653e-11,0.0251944,0.8197574,0.0014,0.0014,0.0014,0.0022498,0.0014,0.0014,2.61e-05,1.686e-02,2.509e-09
1,1,29,745,1,1,221,1,8,1000,2.8653e-11,0.0014,0.0014,0.0251944,0.6336512000000001,0.0014,0.0014,0.188356,0.0014,2.61e-05,1.920e-02,2.421e-09
543,20,1,1,1,432,1,1,8,1000,2.8653e-11,0.4619916,0.017546199999999998,0.0014,0.0014,0.0014,0.3676638,0.0014,0.0014,2.61e-05,1.904e-02,2.300e-09
450,1,520,1,25,1,1,1,8,1000,2.8653e-11,0.3829602,0.0014,0.4424462,0.0014,0.021795199999999997,0.0014,0.0014,0.0014,2.61e-05,1.944e-02,2.260e-09
1,224,1,1,751,1,20,1,8,1000,2.8653e-11,0.0014,0.19090540000000003,0.0014,0.0014,0.63875,0.0014,0.017546199999999998,0.0014,2.61e-05,1.738e-02,2.399e-09
1,18,1,970,7,1,1,1,8,1000,2.8653e-11,0.0014,0.015846600000000002,0.0014,0.8248561999999999,0.006498799999999999,0.0014,0.0014,0.0014,2.61e-05,1.687e-02,2.590e-09
1,1,1,840,1,138,17,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.7143822000000001,0.0014,0.11782260000000001,0.014996800000000001,0.0014,2.61e-05,1.824e-02,2.483e-09
1,4,1,731,260,1,1,1,8,1000,2.8653e-11,0.0014,0.0039494,0.0014,0.621754,0.2214982,0.0014,0.0014,0.0014,2.61e-05,1.934e-02,2.416e-09
1,1,1,2,152,841,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0022498,0.1297198,0.715232,0.0014,0.0014,2.61e-05,1.709e-02,2.531e-09
1,1,18,1,1,1,730,247,8,1000,2.8653e-11,0.0014,0.0014,0.015846600000000002,0.0014,0.0014,0.0014,0.6209041999999999,0.21045080000000002,2.61e-05,1.921e-02,2.517e-09
1,10,876,1,109,1,1,1,8,1000,2.8653e-11,0.0014,0.0090482,0.744975,0.0014,0.09317840000000001,0.0014,0.0014,0.0014,2.61e-05,1.776e-02,2.466e-09
396,597,1,2,1,1,1,1,8,1000,2.8653e-11,0.33707099999999995,0.5078808,0.0014,0.0022498,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.892e-02,2.248e-09
1,1,685,1,1,17,1,293,8,1000,2.8653e-11,0.0014,0.0014,0.5826631999999999,0.0014,0.0014,0.014996800000000001,0.0014,0.24954160000000003,2.61e-05,1.950e-02,2.396e-09
1,37,243,1,1,715,1,1,8,1000,2.8653e-11,0.0014,0.0319928,0.2070516,0.0014,0.0014,0.6081572,0.0014,0.0014,2.61e-05,1.719e-02,2.420e-09
1,668,311,1,1,1,16,1,8,1000,2.8653e-11,0.0014,0.5682166,0.26483799999999996,0.0014,0.0014,0.0014,0.014147,0.0014,2.61e-05,1.993e-02,2.292e-09
29,474,1,1,1,1,492,1,8,1000,2.8653e-11,0.0251944,0.4033554,0.0014,0.0014,0.0014,0.0014,0.41865179999999996,0.0014,2.61e-05,1.847e-02,2.340e-09
4,578,1,1,413,1,1,1,8,1000,2.8653e-11,0.0039494,0.4917346,0.0014,0.0014,0.3515176,0.0014,0.0014,0.0014,2.61e-05,1.962e-02,2.302e-09
1,257,15,1,1,1,1,723,8,1000,2.8653e-11,0.0014,0.2189488,0.0132972,0.0014,0.0014,0.0014,0.0014,0.6149556,2.61e-05,1.662e-02,2.466e-09
1,1,472,1,1,1,518,5,8,1000,2.8653e-11,0.0014,0.0014,0.4016558,0.0014,0.0014,0.0014,0.4407466,0.0047992,2.61e-05,1.871e-02,2.370e-09
646,1,327,1,1,1,1,22,8,1000,2.8653e-11,0.5495209999999999,0.0014,0.2784348,0.0014,0.0014,0.0014,0.0014,0.0192458,2.61e-05,2.010e-02,2.277e-09
1,1,1,633,334,28,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.5384736,0.2843834,0.0243446,0.0014,0.0014,2.61e-05,2.007e-02,2.361e-09
37,1,1,1,804,1,1,154,8,1000,2.8653e-11,0.0319928,0.0014,0.0014,0.0014,0.6837894,0.0014,0.0014,0.1314194,2.61e-05,1.835e-02,2.480e-09
799,18,1,1,1,1,178,1,8,1000,2.8653e-11,0.6795404,0.015846600000000002,0.0014,0.0014,0.0014,0.0014,0.15181460000000002,0.0014,2.61e-05,1.898e-02,2.364e-09
41,1,1,1,726,228,1,1,8,1000,2.8653e-11,0.035392,0.0014,0.0014,0.0014,0.617505,0.1943046,0.0014,0.0014,2.61e-05,1.906e-02,2.430e-09
46,914,1,1,35,1,1,1,8,1000,2.8653e-11,0.039640999999999996,0.7772673999999999,0.0014,0.0014,0.0302932,0.0014,0.0014,0.0014,2.61e-05,1.703e-02,2.454e-09
1,1,1,155,1,12,828,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.1322692,0.0014,0.0107478,0.7041845999999999,0.0014,2.61e-05,1.688e-02,2.554e-09
22,1,263,1,1,710,1,1,8,1000,2.8653e-11,0.0192458,0.0014,0.2240476,0.0014,0.0014,0.6039082,0.0014,0.0014,2.61e-05,1.737e-02,2.417e-09
1,1,1,1,923,1,28,44,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.7849155999999999,0.0014,0.0243446,0.0379414,2.61e-05,1.742e-02,2.580e-09
1,1,1,1,764,32,1,199,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.6497974,0.027743800000000002,0.0014,0.16966040000000002,2.61e-05,1.916e-02,2.476e-09
1,1,28,1,129,1,1,838,8,1000,2.8653e-11,0.0014,0.0014,0.0243446,0.0014,0.1101744,0.0014,0.0014,0.7126825999999999,2.61e-05,1.670e-02,2.598e-09
8,1,309,1,1,1,678,1,8,1000,2.8653e-11,0.007348599999999999,0.0014,0.2631384,0.0014,0.0014,0.0014,0.5767146000000001,0.0014,2.61e-05,1.726e-02,2.419e-09
1,1,1,15,1,1,657,323,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0132972,0.0014,0.0014,0.5588687999999999,0.2750356,2.61e-05,1.981e-02,2.500e-09
1,1,1,1,445,30,520,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.37871119999999997,0.0260442,0.4424462,0.0014,2.61e-05,1.906e-02,2.403e-09
664,1,1,321,1,10,1,1,8,1000,2.8653e-11,0.5648174,0.0014,0.0014,0.27333599999999997,0.0014,0.0090482,0.0014,0.0014,2.61e-05,1.985e-02,2.293e-09
42,1,1,1,1,1,534,419,8,1000,2.8653e-11,0.0362418,0.0014,0.0014,0.0014,0.0014,0.0014,0.4543434,0.3566164,2.61e-05,1.973e-02,2.440e-09
1,636,12,1,1,347,1,1,8,1000,2.8653e-11,0.0014,0.541023,0.0107478,0.0014,0.0014,0.2954308,0.0014,0.0014,2.61e-05,1.959e-02,2.336e-09
881,1,1,1,89,1,1,25,8,1000,2.8653e-11,0.749224,0.0014,0.0014,0.0014,0.0761824,0.0014,0.0014,0.021795199999999997,2.61e-05,1.801e-02,2.401e-09
1,1,14,491,490,1,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0124474,0.41780199999999995,0.4169522,0.0014,0.0014,0.0014,2.61e-05,1.968e-02,2.360e-09
21,1,153,1,1,821,1,1,8,1000,2.8653e-11,0.018396,0.0014,0.1305696,0.0014,0.0014,0.698236,0.0014,0.0014,2.61e-05,1.670e-02,2.506e-09
6,1,52,937,1,1,1,1,8,1000,2.8653e-11,0.0056489999999999995,0.0014,0.044739799999999996,0.7968128,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.672e-02,2.557e-09
1,1,1,1,31,157,1,807,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.026893999999999998,0.13396880000000003,0.0014,0.6863388,2.61e-05,1.693e-02,2.579e-09
1,1,518,1,17,1,1,460,8,1000,2.8653e-11,0.0014,0.0014,0.4407466,0.0014,0.014996800000000001,0.0014,0.0014,0.3914582,2.61e-05,1.884e-02,2.379e-09
386,1,1,24,1,1,1,585,8,1000,2.8653e-11,0.328573,0.0014,0.0014,0.0209454,0.0014,0.0014,0.0014,0.4976832,2.61e-05,1.722e-02,2.358e-09
314,646,1,1,1,35,1,1,8,1000,2.8653e-11,0.26738739999999994,0.5495209999999999,0.0014,0.0014,0.0014,0.0302932,0.0014,0.0014,2.61e-05,1.866e-02,2.262e-09
1,7,548,1,1,1,1,440,8,1000,2.8653e-11,0.0014,0.006498799999999999,0.4662406,0.0014,0.0014,0.0014,0.0014,0.3744622,2.61e-05,1.890e-02,2.376e-09
1,1,1,728,231,36,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.6192046,0.19685400000000003,0.031142999999999997,0.0014,0.0014,2.61e-05,1.943e-02,2.407e-09
1,25,235,1,1,1,735,1,8,1000,2.8653e-11,0.0014,0.021795199999999997,0.2002532,0.0014,0.0014,0.0014,0.6251532,0.0014,2.61e-05,1.696e-02,2.464e-09
1,697,1,36,1,1,1,262,8,1000,2.8653e-11,0.0014,0.5928608,0.0014,0.031142999999999997,0.0014,0.0014,0.0014,0.2231978,2.61e-05,1.943e-02,2.351e-09
1,1,33,1,1,420,542,1,8,1000,2.8653e-11,0.0014,0.0014,0.0285936,0.0014,0.0014,0.35746619999999996,0.4611418,0.0014,2.61e-05,1.915e-02,2.427e-09
1,1,375,1,590,1,30,1,8,1000,2.8653e-11,0.0014,0.0014,0.3192252,0.0014,0.5019321999999999,0.0014,0.0260442,0.0014,2.61e-05,1.885e-02,2.345e-09
1,1,1,1,831,134,1,30,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.706734,0.11442340000000001,0.0014,0.0260442,2.61e-05,1.825e-02,2.507e-09
1,29,1,1,702,1,264,1,8,1000,2.8653e-11,0.0014,0.0251944,0.0014,0.0014,0.5971097999999999,0.0014,0.2248974,0.0014,2.61e-05,1.948e-02,2.439e-09
1,672,1,282,41,1,1,1,8,1000,2.8653e-11,0.0014,0.5716157999999999,0.0014,0.2401938,0.035392,0.0014,0.0014,0.0014,2.61e-05,2.004e-02,2.311e-09
1,1,1,26,700,1,269,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.022645,0.5954102,0.0014,0.2291464,0.0014,2.61e-05,1.950e-02,2.426e-09
11,1,718,266,1,1,1,1,8,1000,2.8653e-11,0.009898,0.0014,0.6107066,0.22659700000000002,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.943e-02,2.360e-09
1,1,208,1,1,43,744,1,8,1000,2.8653e-11,0.0014,0.0014,0.1773086,0.0014,0.0014,0.0370916,0.6328014,0.0014,2.61e-05,1.692e-02,2.473e-09
1,1,24,1,811,1,160,1,8,1000,2.8653e-11,0.0014,0.0014,0.0209454,0.0014,0.689738,0.0014,0.1365182,0.0014,2.61e-05,1.839e-02,2.487e-09
18,1,1,80,1,1,1,897,8,1000,2.8653e-11,0.015846600000000002,0.0014,0.0014,0.06853420000000002,0.0014,0.0014,0.0014,0.7628208,2.61e-05,1.661e-02,2.653e-09
1,1,93,1,33,1,869,1,8,1000,2.8653e-11,0.0014,0.0014,0.07958160000000002,0.0014,0.0285936,0.0014,0.7390264,0.0014,2.61e-05,1.662e-02,2.589e-09
1,1,759,223,1,1,13,1,8,1000,2.8653e-11,0.0014,0.0014,0.6455484,0.1900556,0.0014,0.0014,0.0115976,0.0014,2.61e-05,1.911e-02,2.383e-09
3,1,1,1,1,498,494,1,8,1000,2.8653e-11,0.0030995999999999997,0.0014,0.0014,0.0014,0.0014,0.4237506,0.4203514,0.0014,2.61e-05,1.952e-02,2.439e-09
1,1,37,1,1,158,1,800,8,1000,2.8653e-11,0.0014,0.0014,0.0319928,0.0014,0.0014,0.1348186,0.0014,0.6803902,2.61e-05,1.698e-02,2.559e-09
1,1,4,779,1,212,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0039494,0.6625444,0.0014,0.1807078,0.0014,0.0014,2.61e-05,1.896e-02,2.444e-09
35,578,1,382,1,1,1,1,8,1000,2.8653e-11,0.0302932,0.4917346,0.0014,0.32517379999999996,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.988e-02,2.279e-09
1,1,1,1,936,1,4,55,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.795963,0.0014,0.0039494,0.0472892,2.61e-05,1.730e-02,2.600e-09
1,1,1,6,754,1,1,235,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0056489999999999995,0.6412994,0.0014,0.0014,0.2002532,2.61e-05,1.923e-02,2.472e-09
1,6,1,1,439,1,1,550,8,1000,2.8653e-11,0.0014,0.0056489999999999995,0.0014,0.0014,0.3736124,0.0014,0.0014,0.46794020000000003,2.61e-05,1.868e-02,2.444e-09
1,1,1,1,11,589,1,395,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.009898,0.5010823999999999,0.0014,0.33622119999999994,2.61e-05,1.980e-02,2.457e-09
1,329,1,1,15,651,1,1,8,1000,2.8653e-11,0.0014,0.28013439999999995,0.0014,0.0014,0.0132972,0.55377,0.0014,0.0014,2.61e-05,1.748e-02,2.367e-09
